ticker,horizon,price,cost,W,L,req
6947.KL,20,2.7100000381469727,0.8290036848426666,3.625750963577759,3.903068038976653,0.6285277574362992
7084.KL,20,3.829999923706055,0.7210966109451934,3.129628806064557,3.5206293571174916,0.6378287675426246
7160.KL,20,5.090000152587891,0.6564636483343864,10.715774767482708,7.9555488238590675,0.46124274104418594
7277.KL,20,2.009999990463257,0.957512440171467,7.542869292595553,6.580562117211334,0.5337282660748144
7293.KL,20,2.069999933242798,0.9430918030192547,5.07942192985887,4.72028579007034,0.5779129087260682
8869.KL,20,7.96999979019165,0.5854705177320906,5.299672425298412,4.15049695087681,0.5011515963458524
0128.KL,40,4.949999809265137,0.6620202098045044,9.98330144710114,8.643407964471315,0.49957445347241614
0138.KL,40,0.2399999946355819,2.543333379899464,8.507467231850523,6.32420610101239,0.5978785590742363
0166.KL,40,2.609999895095825,0.84314177785179,14.96629355223713,13.706060375638604,0.5074296372766737
0208.KL,40,2.549999952316284,0.852156870078234,14.112680532157103,12.219623879638199,0.49641613378360666
1023.KL,40,7.989999771118164,0.5851564491421825,6.961837355905401,4.95415240760914,0.464863512531043
1066.KL,40,8.3100004196167,0.5803369373651759,5.1784091133779535,2.6809383155483735,0.4149549669875168
1082.KL,40,18.979999542236328,0.5653740805182521,6.148985146177976,3.8788169465871936,0.4431869502402554
1155.KL,40,10.579999923706056,0.6490359181873626,4.799344666783844,2.8382317603323015,0.45659349033007496
1295.KL,40,5.0,0.66,5.03116989333227,2.391565200080497,0.411110616461118
2445.KL,40,22.3799991607666,0.5493655082662431,4.128972844724083,4.098880092158977,0.5649402871055818
2488.KL,40,5.039999961853027,0.6584126999144532,6.521332100170617,6.165171348157224,0.5378616792139892
3182.KL,40,2.039999961853028,0.9501960875977923,6.915299198083787,7.405211063738912,0.5834573628016266
3336.KL,40,2.940000057220459,0.800136047801789,14.523754332014839,11.440435151402744,0.4714405280019296
3816.KL,40,7.769999980926514,0.5887001290160566,4.2426017693412925,3.4650347739837337,0.5259374751538342
